Time,Request Time,Computation Time
2023-11-08T12:02:35,8.525768995285034,8.505855666007847
2023-11-08T12:02:45,9.119158029556274,9.096685512005934
2023-11-08T12:02:55,9.11821436882019,9.099456176991225
2023-11-08T12:03:05,9.004807949066162,8.986591467997641
2023-11-08T12:03:14,8.513090372085571,8.490013283008011
2023-11-08T12:03:24,8.989978075027466,8.971470093994867
2023-11-08T12:03:34,8.509426593780518,8.490519852988655
2023-11-08T12:03:43,8.504859209060669,8.487394903990207
2023-11-08T12:03:53,8.502119302749634,8.48599806400307
2023-11-08T12:04:03,9.091903924942017,9.073463916996843
